Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
1328,2015-07-08 12:46:21,867.7,6,LoRa,125,SF8,4/5,on,-121,-2.2,2,0026cc0c8003683f4041750410b10107,00,26cc,0c80,0368,24.8 %,45.179788491700705,5.716689314447559,0107
1326,2015-07-08 12:46:20,868.5,2,LoRa,125,SF10,4/5,on,-121,-8.8,2,0026cc0c8003663f4041750410b10107,00,26cc,0c80,0366,24.8 %,45.179788491700705,5.716689314447559,0107
1325,2015-07-08 12:46:19,867.3,4,LoRa,125,SF11,4/5,on,-121,-10.5,2,0026cc0c7903643d4041750410b10107,00,26cc,0c79,0364,24.02 %,45.179788491700705,5.716689314447559,0107
1317,2015-07-08 12:46:12,867.3,4,LoRa,125,SF12,4/5,on,-122,-13.8,2,0026cc0c8003693d4041750410b10107,00,26cc,0c80,0369,24.02 %,45.179788491700705,5.716689314447559,0107
1312,2015-07-08 12:46:07,867.9,7,LoRa,125,SF10,4/5,on,-124,-9.5,2,0026cc0c8003663f4041750410b10107,00,26cc,0c80,0366,24.8 %,45.179788491700705,5.716689314447559,0107
1311,2015-07-08 12:46:07,868.3,1,LoRa,125,SF11,4/5,on,-121,-14,2,0026cb0c80036c3f4041750410b10107,00,26cb,0c80,036c,24.8 %,45.179788491700705,5.716689314447559,0107
1310,2015-07-08 12:46:05,868.5,2,LoRa,125,SF12,4/5,on,-122,-12.2,2,0026cd0c86035f404041750410b10107,00,26cd,0c86,035f,25.2 %,45.179788491700705,5.716689314447559,0107
1305,2015-07-08 12:46:01,867.3,4,LoRa,125,SF10,4/5,on,-122,-12,2,0026ce0c80035d3f4041750410b10107,00,26ce,0c80,035d,24.8 %,45.179788491700705,5.716689314447559,0107
1299,2015-07-08 12:45:55,868.1,0,LoRa,125,SF9,4/5,on,-124,-12,2,0026cc0c8003663f4041750410b10107,00,26cc,0c80,0366,24.8 %,45.179788491700705,5.716689314447559,0107
1296,2015-07-08 12:45:53,867.7,6,LoRa,125,SF12,4/5,on,-121,-3.8,2,0026cc0c8603673e4041750410b10107,00,26cc,0c86,0367,24.41 %,45.179788491700705,5.716689314447559,0107
1294,2015-07-08 12:45:50,867.1,3,LoRa,125,SF7,4/5,on,-122,-4.8,2,0026cb0c8603643f4041750410b10107,00,26cb,0c86,0364,24.8 %,45.179788491700705,5.716689314447559,0107
1292,2015-07-08 12:45:49,867.7,6,LoRa,125,SF9,4/5,on,-121,-2.2,2,0026cb0c80036d3e4041750410b10107,00,26cb,0c80,036d,24.41 %,45.179788491700705,5.716689314447559,0107
1291,2015-07-08 12:45:48,868.3,1,LoRa,125,SF10,4/5,on,-119,-5.5,2,0026cc0c8603643f4041750410b10107,00,26cc,0c86,0364,24.8 %,45.179788491700705,5.716689314447559,0107
1290,2015-07-08 12:45:48,867.1,3,LoRa,125,SF11,4/5,on,-122,-7.5,2,0026cb0c800371404041750410b10107,00,26cb,0c80,0371,25.2 %,45.179788491700705,5.716689314447559,0107
1289,2015-07-08 12:45:46,867.3,4,LoRa,125,SF12,4/5,on,-122,-6.5,2,0026cc0c8603643e4041750410b10107,00,26cc,0c86,0364,24.41 %,45.179788491700705,5.716689314447559,0107
1283,2015-07-08 12:45:41,868.1,0,LoRa,125,SF11,4/5,on,-122,-5.8,2,0026ca0c80036c3d4041750410b10107,00,26ca,0c80,036c,24.02 %,45.179788491700705,5.716689314447559,0107
1282,2015-07-08 12:45:40,868.5,2,LoRa,125,SF12,4/5,on,-122,-10,2,0026cb0c8003673d4041750410b10107,00,26cb,0c80,0367,24.02 %,45.179788491700705,5.716689314447559,0107
1277,2015-07-08 12:45:36,867.3,4,LoRa,125,SF10,4/5,on,-120,-6.5,2,0026ca0c8003663f4041750410b10107,00,26ca,0c80,0366,24.8 %,45.179788491700705,5.716689314447559,0107
1276,2015-07-08 12:45:35,867.9,7,LoRa,125,SF11,4/5,on,-123,-4.5,2,0026cb0c8003693f4041750410b10107,00,26cb,0c80,0369,24.8 %,45.179788491700705,5.716689314447559,0107
1273,2015-07-08 12:45:31,867.3,4,LoRa,125,SF7,4/5,on,-120,-1.8,2,0026cb0c8003703d4041720410b00105,00,26cb,0c80,0370,24.02 %,45.17975630518869,5.716667856772882,0105
1272,2015-07-08 12:45:31,867.9,7,LoRa,125,SF8,4/5,on,-122,-8.5,2,0026cc0c8003643f4041720410b00105,00,26cc,0c80,0364,24.8 %,45.17975630518869,5.716667856772882,0105
1271,2015-07-08 12:45:30,868.1,0,LoRa,125,SF9,4/5,on,-121,-3.2,2,0026cb0c79035f3e4041720410b00105,00,26cb,0c79,035f,24.41 %,45.17975630518869,5.716667856772882,0105
1270,2015-07-08 12:45:29,867.1,3,LoRa,125,SF10,4/5,on,-121,-7,2,0026cb0c8003693d4041720410b00105,00,26cb,0c80,0369,24.02 %,45.17975630518869,5.716667856772882,0105
1268,2015-07-08 12:45:27,867.7,6,LoRa,125,SF12,4/5,on,-121,-9.8,2,0026cb0c80036d3e4041720410b00105,00,26cb,0c80,036d,24.41 %,45.17975630518869,5.716667856772882,0105
1266,2015-07-08 12:45:25,867.1,3,LoRa,125,SF7,4/5,on,-121,-7.2,2,0026cc0c8003693f4041720410b00105,00,26cc,0c80,0369,24.8 %,45.17975630518869,5.716667856772882,0105
1263,2015-07-08 12:45:23,868.3,1,LoRa,125,SF10,4/5,on,-118,-7.8,2,0026cb0c8603703f4041720410b00105,00,26cb,0c86,0370,24.8 %,45.17975630518869,5.716667856772882,0105
1262,2015-07-08 12:45:22,868.5,2,LoRa,125,SF11,4/5,on,-119,-2.5,2,0026ca0c8603753d4041720410b00105,00,26ca,0c86,0375,24.02 %,45.17975630518869,5.716667856772882,0105
1257,2015-07-08 12:45:18,867.3,4,LoRa,125,SF9,4/5,on,-121,-6.2,2,0026ca0c8c03793d4041780410af0101,00,26ca,0c8c,0379,24.02 %,45.17982067821272,5.716646399098205,0101
1256,2015-07-08 12:45:17,867.7,6,LoRa,125,SF10,4/5,on,-122,-9.2,2,0026cb0c8c03733f4041780410af0101,00,26cb,0c8c,0373,24.8 %,45.17982067821272,5.716646399098205,0101
1254,2015-07-08 12:45:15,868.5,2,LoRa,125,SF12,4/5,on,-122,-5.8,2,0026cb0c8c03693e4041780410af0101,00,26cb,0c8c,0369,24.41 %,45.17982067821272,5.716646399098205,0101
1252,2015-07-08 12:45:12,867.9,7,LoRa,125,SF7,4/5,on,-122,-5.8,2,0026cc0c8c036b3f4041780410af0101,00,26cc,0c8c,036b,24.8 %,45.17982067821272,5.716646399098205,0101
1251,2015-07-08 12:45:12,868.1,0,LoRa,125,SF8,4/5,on,-124,-8.8,2,0026cc0c860361404041780410af0101,00,26cc,0c86,0361,25.2 %,45.17982067821272,5.716646399098205,0101
1249,2015-07-08 12:45:11,867.3,4,LoRa,125,SF10,4/5,on,-122,-11.5,2,0026cc0c8c035f3d4041840410ae0102,00,26cc,0c8c,035f,24.02 %,45.17994942426078,5.716624941423528,0102
1248,2015-07-08 12:45:10,867.7,6,LoRa,125,SF11,4/5,on,-121,-17.2,2,0026cb0c8603613f4041840410ae0102,00,26cb,0c86,0361,24.8 %,45.17994942426078,5.716624941423528,0102
1247,2015-07-08 12:45:08,868.1,0,LoRa,125,SF12,4/5,on,-122,-12.5,2,0026cc0c8c03643f4041840410ae0102,00,26cc,0c8c,0364,24.8 %,45.17994942426078,5.716624941423528,0102
1243,2015-07-08 12:45:05,868.1,0,LoRa,125,SF9,4/5,on,-124,-8.2,2,0026cb0c8003633f4041840410ae0102,00,26cb,0c80,0363,24.8 %,45.17994942426078,5.716624941423528,0102
1242,2015-07-08 12:45:04,868.5,2,LoRa,125,SF10,4/5,on,-121,-2.8,2,0026cb0c8603653e4041840410ae0102,00,26cb,0c86,0365,24.41 %,45.17994942426078,5.716624941423528,0102
1241,2015-07-08 12:45:03,867.3,4,LoRa,125,SF11,4/5,on,-122,-8.5,2,0026cb0c8603723f4041840410ae0102,00,26cb,0c86,0372,24.8 %,45.17994942426078,5.716624941423528,0102
1240,2015-07-08 12:45:02,867.7,6,LoRa,125,SF12,4/5,on,-121,-14,2,0026cb0c8c036c3e40419a0410a600fd,00,26cb,0c8c,036c,24.41 %,45.18018545868223,5.716453280026111,00fd
1234,2015-07-08 12:44:57,868.5,2,LoRa,125,SF11,4/5,on,-122,-6.5,2,0026ca0c8603703d40419a0410a600fd,00,26ca,0c86,0370,24.02 %,45.18018545868223,5.716453280026111,00fd
1233,2015-07-08 12:44:56,867.3,4,LoRa,125,SF12,4/5,on,-121,-15.2,2,0026cb0c8c036e3e40419a0410a600fd,00,26cb,0c8c,036e,24.41 %,45.18018545868223,5.716453280026111,00fd
1228,2015-07-08 12:44:52,867.7,6,LoRa,125,SF10,4/5,on,-122,-13.8,2,0026cc0c8c03693c4041be04109b00ef,00,26cc,0c8c,0369,23.62 %,45.18057169682642,5.716217245604663,00ef
1226,2015-07-08 12:44:49,868.5,2,LoRa,125,SF12,4/5,on,-120,-7.2,2,0026ca0c9203733d4041be04109b00ef,00,26ca,0c92,0373,24.02 %,45.18057169682642,5.716217245604663,00ef
1220,2015-07-08 12:44:44,867.7,6,LoRa,125,SF11,4/5,on,-121,-10.2,2,0026c90c8c03803c4041be04109b00ef,00,26c9,0c8c,0380,23.62 %,45.18057169682642,5.716217245604663,00ef
1219,2015-07-08 12:44:43,868.1,0,LoRa,125,SF12,4/5,on,-121,-9.2,2,0026ca0c9203823d4041be04109b00ef,00,26ca,0c92,0382,24.02 %,45.18057169682642,5.716217245604663,00ef
1213,2015-07-08 12:44:38,867.3,4,LoRa,125,SF11,4/5,on,-121,-10.2,2,0026cb0c86036e3d4041c004109a00e1,00,26cb,0c86,036e,24.02 %,45.180593154501096,5.716195787929986,00e1
1212,2015-07-08 12:44:37,867.9,7,LoRa,125,SF12,4/5,on,-122,-7,2,0026ca0c9f03703c4041c004109a00e1,00,26ca,0c9f,0370,23.62 %,45.180593154501096,5.716195787929986,00e1
1209,2015-07-08 12:44:34,867.3,4,LoRa,125,SF8,4/5,on,-121,-8.8,2,0026c80ca503823d4041c004109a00e1,00,26c8,0ca5,0382,24.02 %,45.180593154501096,5.716195787929986,00e1
1189,2015-07-08 12:44:15,867.3,4,LoRa,125,SF7,4/5,on,-120,-5,2,0026ca0cd103703f4041b104108c00cf,00,26ca,0cd1,0370,24.8 %,45.18043222194102,5.715895380484507,00cf
1187,2015-07-08 12:44:14,868.1,0,LoRa,125,SF9,4/5,on,-121,-0.8,2,0026c90cd7037a3f4041b104108c00cf,00,26c9,0cd7,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1185,2015-07-08 12:44:13,867.3,4,LoRa,125,SF11,4/5,on,-119,-3.5,2,0026cb0ce4036a404041b104108c00cf,00,26cb,0ce4,036a,25.2 %,45.18043222194102,5.715895380484507,00cf
1184,2015-07-08 12:44:12,867.9,7,LoRa,125,SF12,4/5,on,-122,-4,2,0026cb0d09036c3e4041b104108c00cf,00,26cb,0d09,036c,24.41 %,45.18043222194102,5.715895380484507,00cf
1181,2015-07-08 12:44:09,867.3,4,LoRa,125,SF8,4/5,on,-122,-8.8,2,0026c90d22038b404041b104108c00cf,00,26c9,0d22,038b,25.2 %,45.18043222194102,5.715895380484507,00cf
1180,2015-07-08 12:44:08,867.7,6,LoRa,125,SF9,4/5,on,-122,-12.8,2,0026ca0d280380404041b104108c00cf,00,26ca,0d28,0380,25.2 %,45.18043222194102,5.715895380484507,00cf
1179,2015-07-08 12:44:07,868.3,1,LoRa,125,SF10,4/5,on,-121,-5.8,2,0026c80d2f037f3f4041b104108c00cf,00,26c8,0d2f,037f,24.8 %,45.18043222194102,5.715895380484507,00cf
1178,2015-07-08 12:44:06,868.5,2,LoRa,125,SF11,4/5,on,-122,-8.5,2,0026c70d2f03843d4041b104108c00cf,00,26c7,0d2f,0384,24.02 %,45.18043222194102,5.715895380484507,00cf
1177,2015-07-08 12:44:05,867.3,4,LoRa,125,SF12,4/5,on,-121,-11.2,2,0026c90d2f0380404041b104108c00cf,00,26c9,0d2f,0380,25.2 %,45.18043222194102,5.715895380484507,00cf
1170,2015-07-08 12:43:59,868.5,2,LoRa,125,SF12,4/5,on,-121,-9.2,2,0026c90d2f037d404041b104108c00cf,00,26c9,0d2f,037d,25.2 %,45.18043222194102,5.715895380484507,00cf
1166,2015-07-08 12:43:55,868.75,3,LoRa,125,SF9,4/5,on,-121,-10,2,0026c90d2f037a3f4041b104108c00cf,00,26c9,0d2f,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1164,2015-07-08 12:43:54,867.7,6,LoRa,125,SF11,4/5,on,-122,-10,2,0026c90d2f037d414041b104108c00cf,00,26c9,0d2f,037d,25.59 %,45.18043222194102,5.715895380484507,00cf
1163,2015-07-08 12:43:53,868.3,1,LoRa,125,SF12,4/5,on,-121,-12.2,2,0026c90d35037d3f4041b104108c00cf,00,26c9,0d35,037d,24.8 %,45.18043222194102,5.715895380484507,00cf
1156,2015-07-08 12:43:46,867.9,7,LoRa,125,SF12,4/5,on,-124,-14.8,2,0026ca0d2f0378404041b104108c00cf,00,26ca,0d2f,0378,25.2 %,45.18043222194102,5.715895380484507,00cf
1152,2015-07-08 12:43:43,867.9,7,LoRa,125,SF9,4/5,on,-122,-11.8,2,0026c90d28037a3f4041b104108c00cf,00,26c9,0d28,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1151,2015-07-08 12:43:42,868.1,0,LoRa,125,SF10,4/5,on,-122,-7.8,2,0026cb0d28037b3f4041b104108c00cf,00,26cb,0d28,037b,24.8 %,45.18043222194102,5.715895380484507,00cf
1150,2015-07-08 12:43:41,867.1,3,LoRa,125,SF11,4/5,on,-121,-2.8,2,0026c90d280377404041b104108c00cf,00,26c9,0d28,0377,25.2 %,45.18043222194102,5.715895380484507,00cf
1149,2015-07-08 12:43:40,867.3,4,LoRa,125,SF12,4/5,on,-120,-4.5,2,0026ca0d2f0373414041b104108c00cf,00,26ca,0d2f,0373,25.59 %,45.18043222194102,5.715895380484507,00cf
1146,2015-07-08 12:43:37,867.1,3,LoRa,125,SF8,4/5,on,-121,-7.8,2,0026c90d28037a414041b104108c00cf,00,26c9,0d28,037a,25.59 %,45.18043222194102,5.715895380484507,00cf
1144,2015-07-08 12:43:36,867.7,6,LoRa,125,SF10,4/5,on,-120,-8.5,2,0026cc0d28037a3f4041b104108c00cf,00,26cc,0d28,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1143,2015-07-08 12:43:35,868.3,1,LoRa,125,SF11,4/5,on,-115,-3,2,0026c80d28035f404041b104108c00cf,00,26c8,0d28,035f,25.2 %,45.18043222194102,5.715895380484507,00cf
1142,2015-07-08 12:43:34,867.1,3,LoRa,125,SF12,4/5,on,-120,-6.2,2,0026cd0d2f0372404041b104108c00cf,00,26cd,0d2f,0372,25.2 %,45.18043222194102,5.715895380484507,00cf
1139,2015-07-08 12:43:31,868.1,0,LoRa,125,SF8,4/5,on,-121,-5.5,2,0026ca0d280378424041b104108c00cf,00,26ca,0d28,0378,25.98 %,45.18043222194102,5.715895380484507,00cf
1138,2015-07-08 12:43:30,868.5,2,LoRa,125,SF9,4/5,on,-122,-3.8,2,0026cb0d280377404041b104108c00cf,00,26cb,0d28,0377,25.2 %,45.18043222194102,5.715895380484507,00cf
1137,2015-07-08 12:43:29,867.3,4,LoRa,125,SF10,4/5,on,-121,-10.2,2,0026cb0d28036b404041b104108c00cf,00,26cb,0d28,036b,25.2 %,45.18043222194102,5.715895380484507,00cf
1094,2015-07-08 12:42:51,868.5,2,LoRa,125,SF11,4/5,on,-121,-6.2,2,0026cc0d1c036d3f4041bb0410b400d4,00,26cc,0d1c,036d,24.8 %,45.180539510314404,5.7167536874715905,00d4
996,2015-07-08 12:41:22,867.7,6,LoRa,125,SF11,4/5,on,-121,-15.5,2,0026c40d0903a83f4041d204116100d4,00,26c4,0d09,03a8,24.8 %,45.18078627357319,5.720465865190729,00d4
989,2015-07-08 12:41:16,867.3,4,LoRa,125,SF11,4/5,on,-122,-13.5,2,0026c50d09039e3e4041d204116100d4,00,26c5,0d09,039e,24.41 %,45.18078627357319,5.720465865190729,00d4
988,2015-07-08 12:41:15,867.9,7,LoRa,125,SF12,4/5,on,-122,-16.5,2,0026c60d0f039e3e4041d204116100d4,00,26c6,0d0f,039e,24.41 %,45.18078627357319,5.720465865190729,00d4
871,2015-07-08 12:39:29,868.1,0,LoRa,125,SF10,4/5,on,-124,-15.5,2,0026cc0cfd03613f40425f0412b600d9,00,26cc,0cfd,0361,24.8 %,45.182299039637925,5.727782932255618,00d9
848,2015-07-08 12:39:08,867.9,7,LoRa,125,SF12,4/5,on,-122,-13.8,2,0026cd0cfd035c3f4042710412d300dc,00,26cd,0cfd,035c,24.8 %,45.18249215871002,5.728405204821254,00dc
835,2015-07-08 12:38:57,868.1,0,LoRa,125,SF11,4/5,on,-124,-13.2,2,0026cd0cf003683f4042710412d300dc,00,26cd,0cf0,0368,24.8 %,45.18249215871002,5.728405204821254,00dc
820,2015-07-08 12:38:43,868.3,1,LoRa,125,SF12,4/5,on,-121,-16,2,0026cd0cf6036b3e4042950412ef00db,00,26cd,0cf6,036b,24.41 %,45.18287839685421,5.729006019712212,00db
806,2015-07-08 12:38:30,867.3,4,LoRa,125,SF12,4/5,on,-122,-13,2,0026cc0cf6036b3f4042b504131900d2,00,26cc,0cf6,036b,24.8 %,45.18322171964904,5.72990724204865,00d2
779,2015-07-08 12:38:06,867.1,3,LoRa,125,SF11,4/5,on,-121,-13.5,2,0026cd0cea035a3e40433704136900d3,00,26cd,0cea,035a,24.41 %,45.18461646850305,5.731623856022818,00d3
778,2015-07-08 12:38:05,867.3,4,LoRa,125,SF12,4/5,on,-122,-11.5,2,0026cd0cea035f3d40433704136900d3,00,26cd,0cea,035f,24.02 %,45.18461646850305,5.731623856022818,00d3
772,2015-07-08 12:38:00,868.1,0,LoRa,125,SF11,4/5,on,-124,-9.8,2,0026cc0cea035c3e40433704136900d3,00,26cc,0cea,035c,24.41 %,45.18461646850305,5.731623856022818,00d3
771,2015-07-08 12:37:59,867.1,3,LoRa,125,SF12,4/5,on,-122,-13,2,0026cd0cea035e3e40433704136900d3,00,26cd,0cea,035e,24.41 %,45.18461646850305,5.731623856022818,00d3
764,2015-07-08 12:37:52,868.1,0,LoRa,125,SF12,4/5,on,-124,-12.5,2,0026cd0cf003593f40433704136900d3,00,26cd,0cf0,0359,24.8 %,45.18461646850305,5.731623856022818,00d3
757,2015-07-08 12:37:46,867.9,7,LoRa,125,SF12,4/5,on,-122,-8.5,2,0026cd0cea035c3d40433704136900d3,00,26cd,0cea,035c,24.02 %,45.18461646850305,5.731623856022818,00d3
754,2015-07-08 12:37:43,867.3,4,LoRa,125,SF8,4/5,on,-122,-7.2,2,0026cc0cea035e3e40433704136900d3,00,26cc,0cea,035e,24.41 %,45.18461646850305,5.731623856022818,00d3
751,2015-07-08 12:37:41,867.1,3,LoRa,125,SF11,4/5,on,-122,-10.5,2,0026cd0ce403543f40433704136900d3,00,26cd,0ce4,0354,24.8 %,45.18461646850305,5.731623856022818,00d3
745,2015-07-08 12:37:35,867.7,6,LoRa,125,SF10,4/5,on,-122,-12.8,2,0026cc0cea03643c40433704136900d3,00,26cc,0cea,0364,23.62 %,45.18461646850305,5.731623856022818,00d3
739,2015-07-08 12:37:30,867.1,3,LoRa,125,SF9,4/5,on,-121,-12.8,2,0026cb0ce403753e40433704136900d3,00,26cb,0ce4,0375,24.41 %,45.18461646850305,5.731623856022818,00d3
736,2015-07-08 12:37:27,868.1,0,LoRa,125,SF12,4/5,on,-124,-14.5,2,0026cc0ce4036c3c40433704136900d3,00,26cc,0ce4,036c,23.62 %,45.18461646850305,5.731623856022818,00d3
730,2015-07-08 12:37:22,867.3,4,LoRa,125,SF11,4/5,on,-121,-7.8,2,0026cc0cdd03643f40433704136900d3,00,26cc,0cdd,0364,24.8 %,45.18461646850305,5.731623856022818,00d3
723,2015-07-08 12:37:16,867.1,3,LoRa,125,SF11,4/5,on,-122,-12.5,2,0026cb0cdd03673c40433704136900d3,00,26cb,0cdd,0367,23.62 %,45.18461646850305,5.731623856022818,00d3
716,2015-07-08 12:37:09,868.1,0,LoRa,125,SF11,4/5,on,-122,-17.5,2,0026cc0cdd03673e40434004136a00d3,00,26cc,0cdd,0367,24.41 %,45.1847130280391,5.731645313697495,00d3
715,2015-07-08 12:37:08,868.5,2,LoRa,125,SF12,4/5,on,-122,-11,2,0026ca0ce4036c3e40434004136a00d3,00,26ca,0ce4,036c,24.41 %,45.1847130280391,5.731645313697495,00d3
710,2015-07-08 12:37:04,867.3,4,LoRa,125,SF10,4/5,on,-120,-13.2,2,0026cc0cdd03673e40434004136a00d3,00,26cc,0cdd,0367,24.41 %,45.1847130280391,5.731645313697495,00d3
709,2015-07-08 12:37:03,867.7,6,LoRa,125,SF11,4/5,on,-122,-9.8,2,0026cc0cdd03703e40434004136a00d3,00,26cc,0cdd,0370,24.41 %,45.1847130280391,5.731645313697495,00d3
702,2015-07-08 12:36:57,867.3,4,LoRa,125,SF11,4/5,on,-121,-11.8,2,0026cd0cd703663f40435c04136e00d3,00,26cd,0cd7,0366,24.8 %,45.18501343548458,5.731731144396203,00d3
688,2015-07-08 12:36:44,868.1,0,LoRa,125,SF11,4/5,on,-124,-12,2,0026cd0cd703523e40437204137800cf,00,26cd,0cd7,0352,24.41 %,45.185249469906026,5.731945721142974,00cf
687,2015-07-08 12:36:43,868.5,2,LoRa,125,SF12,4/5,on,-121,-13.2,2,0026cf0cdd03533f40437e04138700c9,00,26cf,0cdd,0353,24.8 %,45.18537821595409,5.732267586263131,00c9
680,2015-07-08 12:36:36,868.1,0,LoRa,125,SF12,4/5,on,-122,-11.8,2,0026ce0cdd034e3e40437e04138700c9,00,26ce,0cdd,034e,24.41 %,45.18537821595409,5.732267586263131,00c9
625,2015-07-08 12:35:47,867.7,6,LoRa,125,SF11,4/5,on,-122,-14.5,2,0026ce0cc4034d3e4043e104141300c8,00,26ce,0cc4,034d,24.41 %,45.186440370850605,5.735271660717924,00c8
624,2015-07-08 12:35:46,868.1,0,LoRa,125,SF12,4/5,on,-124,-9.5,2,0026cf0ccb03553d4043e104141300c8,00,26cf,0ccb,0355,24.02 %,45.186440370850605,5.735271660717924,00c8
617,2015-07-08 12:35:40,867.7,6,LoRa,125,SF12,4/5,on,-122,-8.2,2,0026ce0ccb035e3f4043f804143000cc,00,26ce,0ccb,035e,24.8 %,45.18668713410939,5.73589393328356,00cc
611,2015-07-08 12:35:35,867.1,3,LoRa,125,SF11,4/5,on,-121,-8.5,2,0026cc0cc4035e3e4043f804143000cc,00,26cc,0cc4,035e,24.41 %,45.18668713410939,5.73589393328356,00cc
608,2015-07-08 12:35:31,868.3,1,LoRa,125,SF7,4/5,on,-120,-6,2,0026cd0cc403644040441404145300cc,00,26cd,0cc4,0364,25.2 %,45.18698754155487,5.736644951897258,00cc
604,2015-07-08 12:35:28,868.1,0,LoRa,125,SF11,4/5,on,-124,-7.8,2,0026cd0cbe035d4040441404145300cc,00,26cd,0cbe,035d,25.2 %,45.18698754155487,5.736644951897258,00cc
603,2015-07-08 12:35:27,868.5,2,LoRa,125,SF12,4/5,on,-122,-12.2,2,0026cc0ccb03673e40441404145300cc,00,26cc,0ccb,0367,24.41 %,45.18698754155487,5.736644951897258,00cc
597,2015-07-08 12:35:22,867.9,7,LoRa,125,SF11,4/5,on,-122,-10.2,2,0026cb0cbe03694140444004148000cc,00,26cb,0cbe,0369,25.59 %,45.18745961039777,5.737610547257727,00cc
589,2015-07-08 12:35:14,867.7,6,LoRa,125,SF12,4/5,on,-122,-13.2,2,0026cc0cc403623f40444004148000cc,00,26cc,0cc4,0362,24.8 %,45.18745961039777,5.737610547257727,00cc
583,2015-07-08 12:35:09,868.5,2,LoRa,125,SF11,4/5,on,-122,-8.5,2,0026ce0cb8034d3e40445004149400cb,00,26ce,0cb8,034d,24.41 %,45.18763127179518,5.738039700751269,00cb
582,2015-07-08 12:35:08,867.3,4,LoRa,125,SF12,4/5,on,-121,-7.5,2,0026d00cc4034f3f40445004149400cb,00,26d0,0cc4,034f,24.8 %,45.18763127179518,5.738039700751269,00cb
575,2015-07-08 12:35:02,867.1,3,LoRa,125,SF12,4/5,on,-122,-11.5,2,0026cd0cbe035c3e40445004149400cb,00,26cd,0cbe,035c,24.41 %,45.18763127179518,5.738039700751269,00cb
569,2015-07-08 12:34:57,867.7,6,LoRa,125,SF11,4/5,on,-121,-11.2,2,0026cb0cb803604040445004149400cb,00,26cb,0cb8,0360,25.2 %,45.18763127179518,5.738039700751269,00cb
568,2015-07-08 12:34:55,868.1,0,LoRa,125,SF12,4/5,on,-121,-14.2,2,0026cd0cbe03653e40445004149400cb,00,26cd,0cbe,0365,24.41 %,45.18763127179518,5.738039700751269,00cb
561,2015-07-08 12:34:49,867.9,7,LoRa,125,SF12,4/5,on,-124,-11.2,2,0026cc0cbe03634040445004149400cc,00,26cc,0cbe,0363,25.2 %,45.18763127179518,5.738039700751269,00cc
555,2015-07-08 12:34:44,867.1,3,LoRa,125,SF11,4/5,on,-122,-14.8,2,0026cc0cb803654040445004149400cc,00,26cc,0cb8,0365,25.2 %,45.18763127179518,5.738039700751269,00cc
554,2015-07-08 12:34:43,867.3,4,LoRa,125,SF12,4/5,on,-121,-14,2,0026cc0cb803663f4044560414a000cb,00,26cc,0cb8,0366,24.8 %,45.187695644819215,5.738297192847394,00cb
520,2015-07-08 12:34:12,868.3,1,LoRa,125,SF11,4/5,on,-122,-11.8,2,0026c90cab03714040448e0414eb00cd,00,26c9,0cab,0371,25.2 %,45.18829645971017,5.739906518448176,00cd
519,2015-07-08 12:34:11,868.5,2,LoRa,125,SF12,4/5,on,-121,-12,2,0026cb0cb203743f4044a504151200ce,00,26cb,0cb2,0374,24.8 %,45.18854322296896,5.740743367760583,00ce
513,2015-07-08 12:34:06,867.9,7,LoRa,125,SF11,4/5,on,-124,-11.8,2,0026cc0ca50361404044a504151200ce,00,26cc,0ca5,0361,25.2 %,45.18854322296896,5.740743367760583,00ce
512,2015-07-08 12:34:05,868.3,1,LoRa,125,SF12,4/5,on,-120,-12.2,2,0026cd0cab036c3f4044a504151200ce,00,26cd,0cab,036c,24.8 %,45.18854322296896,5.740743367760583,00ce
505,2015-07-08 12:33:58,867.9,7,LoRa,125,SF12,4/5,on,-124,-5.8,2,0026cc0cab03693e40448a04152b00d3,00,26cc,0cab,0369,24.41 %,45.18825354436082,5.74127980962751,00d3
499,2015-07-08 12:33:53,867.1,3,LoRa,125,SF11,4/5,on,-122,-9.5,2,0026cb0ca503673f40448a04152b00d3,00,26cb,0ca5,0367,24.8 %,45.18825354436082,5.74127980962751,00d3
498,2015-07-08 12:33:52,867.3,4,LoRa,125,SF12,4/5,on,-124,-7.5,2,0026ca0cab03733f40445004154300d4,00,26ca,0cab,0373,24.8 %,45.18763127179518,5.741794793819761,00d4
492,2015-07-08 12:33:47,868.3,1,LoRa,125,SF11,4/5,on,-119,-7.2,2,0026c90ca503783f40445004154300d4,00,26c9,0ca5,0378,24.8 %,45.18763127179518,5.741794793819761,00d4
491,2015-07-08 12:33:46,868.5,2,LoRa,125,SF12,4/5,on,-121,-6,2,0026cb0cab03724040445004154300d4,00,26cb,0cab,0372,25.2 %,45.18763127179518,5.741794793819761,00d4
485,2015-07-08 12:33:41,867.9,7,LoRa,125,SF11,4/5,on,-119,-4.8,2,0026cc0c9f03684140442904155c00d3,00,26cc,0c9f,0368,25.59 %,45.18721284713898,5.742331235686688,00d3
