Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
2689,2015-07-08 13:06:50,867.1,3,LoRa,125,SF12,4/5,on,-122,-12,2,0026be0b6d03dd424039b0040f4500e8,00,26be,0b6d,03dd,25.98 %,45.158448834234335,5.708878720865097,00e8
2676,2015-07-08 13:06:39,867.3,4,LoRa,125,SF11,4/5,on,-121,-7,2,0026bc0b6003e6414039b1040f4400e8,00,26bc,0b60,03e6,25.59 %,45.15845956307167,5.70885726319042,00e8
2668,2015-07-08 13:06:31,867.3,4,LoRa,125,SF12,4/5,on,-122,-8,2,0026be0b5a03d2414039b5040f4500e8,00,26be,0b5a,03d2,25.59 %,45.15850247842103,5.708878720865097,00e8
2662,2015-07-08 13:06:26,868.1,0,LoRa,125,SF11,4/5,on,-121,-11,2,0026b90b5a04033f4039b5040f4500e8,00,26b9,0b5a,0403,24.8 %,45.15850247842103,5.708878720865097,00e8
2628,2015-07-08 13:05:55,867.5,5,LoRa,125,SF10,4/5,on,-121,-9,2,0026be0b6d03e0414039d8040f4b00ea,00,26be,0b6d,03e0,25.59 %,45.15887798772788,5.709007466913159,00ea
2594,2015-07-08 13:05:25,868.1,0,LoRa,125,SF9,4/5,on,-124,-11.8,2,0026bc0b7303f1414039ee040f5100e7,00,26bc,0b73,03f1,25.59 %,45.159114022149325,5.709136212961222,00e7
2593,2015-07-08 13:05:24,868.5,2,LoRa,125,SF10,4/5,on,-122,-10.2,2,0026bd0b7303e8414039ee040f5100e7,00,26bd,0b73,03e8,25.59 %,45.159114022149325,5.709136212961222,00e7
2584,2015-07-08 13:05:15,867.5,5,LoRa,125,SF12,4/5,on,-122,-14.2,2,0026bb0b7303e8424039f1040f4f00e8,00,26bb,0b73,03e8,25.98 %,45.15914620866134,5.709093297611868,00e8
2580,2015-07-08 13:05:12,867.5,5,LoRa,125,SF9,4/5,on,-121,-9.2,2,0026b90b6d03f7414039f1040f4f00e8,00,26b9,0b6d,03f7,25.59 %,45.15914620866134,5.709093297611868,00e8
2573,2015-07-08 13:05:06,867.1,3,LoRa,125,SF9,4/5,on,-121,-6.5,2,0026c00b7903d4424039fa040f4d00ea,00,26c0,0b79,03d4,25.98 %,45.15924276819739,5.709050382262514,00ea
2467,2015-07-08 13:03:30,867.9,7,LoRa,125,SF10,4/5,on,-121,-9.2,2,0026c20b7903bd40403a7c040f6100ed,00,26c2,0b79,03bd,25.2 %,45.1606375170514,5.7094795357560555,00ed
2465,2015-07-08 13:03:28,867.1,3,LoRa,125,SF12,4/5,on,-122,-10,2,0026c30b7903bb3f403a7c040f6100ed,00,26c3,0b79,03bb,24.8 %,45.1606375170514,5.7094795357560555,00ed
2227,2015-07-08 12:59:53,867.7,6,LoRa,125,SF12,4/5,on,-121,-18,2,0026c20b7903b140403b72040f8900e8,00,26c2,0b79,03b1,25.2 %,45.16327681103668,5.710337842743139,00e8
2186,2015-07-08 12:59:16,868.1,0,LoRa,125,SF11,4/5,on,-124,-14.5,2,0026c40b6003ac3e403baa040f9800f1,00,26c4,0b60,03ac,24.41 %,45.16387762592764,5.710659707863296,00f1
2179,2015-07-08 12:59:10,867.7,6,LoRa,125,SF11,4/5,on,-120,-15.2,2,0026c30b5a03aa3f403baa040f9800f1,00,26c3,0b5a,03aa,24.8 %,45.16387762592764,5.710659707863296,00f1
2178,2015-07-08 12:59:09,868.1,0,LoRa,125,SF12,4/5,on,-122,-11.2,2,0026c40b6003af3f403baa040f9800f1,00,26c4,0b60,03af,24.8 %,45.16387762592764,5.710659707863296,00f1
2136,2015-07-08 12:58:31,867.3,4,LoRa,125,SF12,4/5,on,-122,-13.5,2,0026c50b4703a33e403bbe040f9900f3,00,26c5,0b47,03a3,24.41 %,45.16409220267441,5.710681165537973,00f3
2111,2015-07-08 12:58:08,867.7,6,LoRa,125,SF9,4/5,on,-120,-8.5,2,0026c50b41039b3f403bdc040f9800f3,00,26c5,0b41,039b,24.8 %,45.16441406779457,5.710659707863296,00f3
2109,2015-07-08 12:58:07,867.1,3,LoRa,125,SF11,4/5,on,-122,-5.8,2,0026c50b47039b3e403bdc040f9800f3,00,26c5,0b47,039b,24.41 %,45.16441406779457,5.710659707863296,00f3
2101,2015-07-08 12:57:59,867.1,3,LoRa,125,SF12,4/5,on,-122,-14.8,2,0026c60b5403a23f403bd4040f9800e7,00,26c6,0b54,03a2,24.8 %,45.16432823709586,5.710659707863296,00e7
2096,2015-07-08 12:57:55,867.3,4,LoRa,125,SF10,4/5,on,-120,-10.5,2,0026c50b4703993f403bd4040f9800e7,00,26c5,0b47,0399,24.8 %,45.16432823709586,5.710659707863296,00e7
2088,2015-07-08 12:57:48,867.3,4,LoRa,125,SF11,4/5,on,-121,-12,2,0026c50b5a03a43f403bd4040fa400df,00,26c5,0b5a,03a4,24.8 %,45.16432823709586,5.710917199959421,00df
2084,2015-07-08 12:57:44,867.3,4,LoRa,125,SF8,4/5,on,-120,-6.8,2,0026c50b79039d3e403bd4040fa400df,00,26c5,0b79,039d,24.41 %,45.16432823709586,5.710917199959421,00df
2036,2015-07-08 12:57:00,867.3,4,LoRa,125,SF7,4/5,on,-121,-6.8,2,0026c40c1503ab40403c13040fa900dd,00,26c4,0c15,03ab,25.2 %,45.16500415384819,5.711024488332806,00dd
2032,2015-07-08 12:56:57,867.3,4,LoRa,125,SF11,4/5,on,-120,-13.5,2,0026c30c0f03ae3e403c13040fa900dd,00,26c3,0c0f,03ae,24.41 %,45.16500415384819,5.711024488332806,00dd
1822,2015-07-08 12:53:48,868.3,1,LoRa,125,SF11,4/5,on,-120,-13,2,0026c30bf003a33e403cf9040fd300fd,00,26c3,0bf0,03a3,24.41 %,45.16747178643605,5.711925710669244,00fd
1712,2015-07-08 12:52:08,867.3,4,LoRa,125,SF9,4/5,on,-122,-11,2,0026c80c4e03833e403d73040fe600d7,00,26c8,0c4e,0383,24.41 %,45.168780704591356,5.712333406488109,00d7
1711,2015-07-08 12:52:08,867.7,6,LoRa,125,SF10,4/5,on,-122,-11.2,2,0026c90c5403843d403d73040fe600d7,00,26c9,0c54,0384,24.02 %,45.168780704591356,5.712333406488109,00d7
1708,2015-07-08 12:52:03,868.3,8,LoRa,250,SF7,4/5,on,-117,-8,2,0026c80c5a039640403d73040fe600d7,00,26c8,0c5a,0396,25.2 %,45.168780704591356,5.712333406488109,00d7
1707,2015-07-08 12:52:03,867.7,6,LoRa,125,SF7,4/5,on,-120,-6.5,2,0026c70c5403953f403d73040fe600d7,00,26c7,0c54,0395,24.8 %,45.168780704591356,5.712333406488109,00d7
1661,2015-07-08 12:51:22,867.3,4,LoRa,125,SF11,4/5,on,-122,-12.2,2,0026c70c5a03843f403d99040ff600d4,00,26c7,0c5a,0384,24.8 %,45.16918840041022,5.712676729282943,00d4
1660,2015-07-08 12:51:21,867.7,6,LoRa,125,SF12,4/5,on,-120,-14.8,2,0026c80c5a038140403d9a040ff600d4,00,26c8,0c5a,0381,25.2 %,45.16919912924756,5.712676729282943,00d4
1576,2015-07-08 12:50:05,867.7,6,LoRa,125,SF12,4/5,on,-120,-12.8,2,0026cb0c54037540403f4d04104100e6,00,26cb,0c54,0375,25.2 %,45.17386617348983,5.714286054883725,00e6
1563,2015-07-08 12:49:54,868.1,0,LoRa,125,SF11,4/5,on,-121,-15,2,0026cb0c4703663f403f5504104300e7,00,26cb,0c47,0366,24.8 %,45.173952004188536,5.714328970233079,00e7
1557,2015-07-08 12:49:48,867.5,5,LoRa,125,SF10,4/5,on,-120,-13.8,2,0026cb0c4e03753d403f5504104300e7,00,26cb,0c4e,0375,24.02 %,45.173952004188536,5.714328970233079,00e7
1541,2015-07-08 12:49:34,867.3,4,LoRa,125,SF12,4/5,on,-122,-17,2,0026cd0c54036240403f5904104600e9,00,26cd,0c54,0362,25.2 %,45.17399491953789,5.71439334325711,00e9
1492,2015-07-08 12:48:49,867.7,6,LoRa,125,SF12,4/5,on,-122,-12.5,2,0026cc0c4e035c3f40411d04109e0105,00,26cc,0c4e,035c,24.8 %,45.17884435401491,5.716281618628694,0105
1486,2015-07-08 12:48:44,868.5,2,LoRa,125,SF11,4/5,on,-120,-12.5,2,0026cc0c47035f3f40411d04109e0105,00,26cc,0c47,035f,24.8 %,45.17884435401491,5.716281618628694,0105
1485,2015-07-08 12:48:43,867.5,5,LoRa,125,SF12,4/5,on,-122,-11.8,2,0026cc0c4e03623e40411d04109e0105,00,26cc,0c4e,0362,24.41 %,45.17884435401491,5.716281618628694,0105
1478,2015-07-08 12:48:37,867.1,3,LoRa,125,SF12,4/5,on,-122,-9,2,0026ce0c4e035c3e4041710410af0107,00,26ce,0c4e,035c,24.41 %,45.17974557635135,5.716646399098205,0107
1472,2015-07-08 12:48:32,867.9,7,LoRa,125,SF11,4/5,on,-124,-12,2,0026cc0c47035c3f4041740410b10107,00,26cc,0c47,035c,24.8 %,45.17977776286337,5.716689314447559,0107
1471,2015-07-08 12:48:31,868.3,1,LoRa,125,SF12,4/5,on,-120,-13.5,2,0026ce0c4e035c404041740410b10107,00,26ce,0c4e,035c,25.2 %,45.17977776286337,5.716689314447559,0107
1465,2015-07-08 12:48:25,867.5,5,LoRa,125,SF11,4/5,on,-121,-11.5,2,0026cd0c4e035e414041740410b10107,00,26cd,0c4e,035e,25.59 %,45.17977776286337,5.716689314447559,0107
1451,2015-07-08 12:48:13,868.1,0,LoRa,125,SF11,4/5,on,-121,-11.2,2,0026cb0c4e03633d4041740410b10107,00,26cb,0c4e,0363,24.02 %,45.17977776286337,5.716689314447559,0107
1448,2015-07-08 12:48:09,867.7,6,LoRa,125,SF7,4/5,on,-119,-0.8,2,0026cc0c54035d3d4041740410b10107,00,26cc,0c54,035d,24.02 %,45.17977776286337,5.716689314447559,0107
1444,2015-07-08 12:48:07,867.75,7,LoRa,125,SF11,4/5,on,-122,-10.5,2,0026cb0c540366414041740410b10107,00,26cb,0c54,0366,25.59 %,45.17977776286337,5.716689314447559,0107
1443,2015-07-08 12:48:05,868.1,0,LoRa,125,SF12,4/5,on,-124,-0.2,2,0026cc0c540366404041740410b10107,00,26cc,0c54,0366,25.2 %,45.17977776286337,5.716689314447559,0107
1441,2015-07-08 12:48:03,867.5,5,LoRa,125,SF7,4/5,on,-119,-3,2,0026cc0c5403683f4041740410b10107,00,26cc,0c54,0368,24.8 %,45.17977776286337,5.716689314447559,0107
1440,2015-07-08 12:48:02,867.9,7,LoRa,125,SF8,4/5,on,-121,-8.5,2,0026cb0c5403653f4041740410b10107,00,26cb,0c54,0365,24.8 %,45.17977776286337,5.716689314447559,0107
1437,2015-07-08 12:48:00,867.5,5,LoRa,125,SF11,4/5,on,-121,-2.8,2,0026ca0c5403693e4041740410b10107,00,26ca,0c54,0369,24.41 %,45.17977776286337,5.716689314447559,0107
1436,2015-07-08 12:47:59,867.7,6,LoRa,125,SF12,4/5,on,-118,-7.5,2,0026cc0c5a036d3d4041740410b10107,00,26cc,0c5a,036d,24.02 %,45.17977776286337,5.716689314447559,0107
1434,2015-07-08 12:47:56,868.75,3,LoRa,125,SF7,4/5,on,-121,-2,2,0026cb0c5a036b3f4041740410b10107,00,26cb,0c5a,036b,24.8 %,45.17977776286337,5.716689314447559,0107
1433,2015-07-08 12:47:56,867.3,4,LoRa,125,SF8,4/5,on,-121,-8.8,2,0026cb0c5a036b404041740410b10107,00,26cb,0c5a,036b,25.2 %,45.17977776286337,5.716689314447559,0107
1432,2015-07-08 12:47:55,867.7,6,LoRa,125,SF9,4/5,on,-122,-11,2,0026cb0c5a036a3c4041740410b10107,00,26cb,0c5a,036a,23.62 %,45.17977776286337,5.716689314447559,0107
1430,2015-07-08 12:47:54,868.5,2,LoRa,125,SF11,4/5,on,-124,-3.8,2,0026cb0c5a036e3f4041740410b10107,00,26cb,0c5a,036e,24.8 %,45.17977776286337,5.716689314447559,0107
1429,2015-07-08 12:47:53,867.3,4,LoRa,125,SF12,4/5,on,-122,2.2,2,0026cb0c60036c3e4041740410b10107,00,26cb,0c60,036c,24.41 %,45.17977776286337,5.716689314447559,0107
1426,2015-07-08 12:47:50,867.1,3,LoRa,125,SF8,4/5,on,-117,2,2,0026cd0c5a03703f4041740410b10107,00,26cd,0c5a,0370,24.8 %,45.17977776286337,5.716689314447559,0107
1425,2015-07-08 12:47:49,867.5,5,LoRa,125,SF9,4/5,on,-121,-1.8,2,0026cb0c5a03713e4041740410b10107,00,26cb,0c5a,0371,24.41 %,45.17977776286337,5.716689314447559,0107
1424,2015-07-08 12:47:48,867.7,6,LoRa,125,SF10,4/5,on,-121,-1.5,2,0026cc0c5a036c3e4041740410b10107,00,26cc,0c5a,036c,24.41 %,45.17977776286337,5.716689314447559,0107
1423,2015-07-08 12:47:48,868.1,0,LoRa,125,SF11,4/5,on,-115,0.2,2,0026cb0c60036f3f4041740410b10107,00,26cb,0c60,036f,24.8 %,45.17977776286337,5.716689314447559,0107
1420,2015-07-08 12:47:44,867.7,6,LoRa,125,SF7,4/5,on,-120,-3.2,2,0026cc0c60036c3f4041740410b10107,00,26cc,0c60,036c,24.8 %,45.17977776286337,5.716689314447559,0107
1419,2015-07-08 12:47:43,868.1,0,LoRa,125,SF8,4/5,on,-119,-0.2,2,0026cb0c6003693f4041740410b10107,00,26cb,0c60,0369,24.8 %,45.17977776286337,5.716689314447559,0107
1418,2015-07-08 12:47:43,867.1,3,LoRa,125,SF9,4/5,on,-120,3.8,2,0026cb0c60036f3e4041740410b10107,00,26cb,0c60,036f,24.41 %,45.17977776286337,5.716689314447559,0107
1417,2015-07-08 12:47:42,867.5,5,LoRa,125,SF10,4/5,on,-116,-0.5,2,0026cb0c60036b3f4041740410b10107,00,26cb,0c60,036b,24.8 %,45.17977776286337,5.716689314447559,0107
1416,2015-07-08 12:47:41,867.7,6,LoRa,125,SF11,4/5,on,-119,-1,2,0026cb0c600371404041740410b10107,00,26cb,0c60,0371,25.2 %,45.17977776286337,5.716689314447559,0107
1414,2015-07-08 12:47:38,868.3,8,LoRa,250,SF7,4/5,on,-116,-8.8,2,0026cc0c67037e3e4041740410b10107,00,26cc,0c67,037e,24.41 %,45.17977776286337,5.716689314447559,0107
1413,2015-07-08 12:47:37,867.3,4,LoRa,125,SF7,4/5,on,-116,2.8,2,0026cb0c67037a3e4041740410b10107,00,26cb,0c67,037a,24.41 %,45.17977776286337,5.716689314447559,0107
1412,2015-07-08 12:47:37,867.1,7,LoRa,125,SF8,4/5,on,-119,0.5,2,0026c80c67036d414041740410b10107,00,26c8,0c67,036d,25.59 %,45.17977776286337,5.716689314447559,0107
1411,2015-07-08 12:47:36,868.1,0,LoRa,125,SF9,4/5,on,-122,0.5,2,0026c90c6003763e4041740410b10107,00,26c9,0c60,0376,24.41 %,45.17977776286337,5.716689314447559,0107
1409,2015-07-08 12:47:35,867.5,5,LoRa,125,SF11,4/5,on,-120,-2.5,2,0026ca0c6703643f4041740410b10107,00,26ca,0c67,0364,24.8 %,45.17977776286337,5.716689314447559,0107
1408,2015-07-08 12:47:34,867.7,6,LoRa,125,SF12,4/5,on,-121,-2.2,2,0026cc0c6703623e4041740410b10107,00,26cc,0c67,0362,24.41 %,45.17977776286337,5.716689314447559,0107
1405,2015-07-08 12:47:31,867.3,4,LoRa,125,SF8,4/5,on,-116,3.2,2,0026cb0c67036b3e4041740410b10107,00,26cb,0c67,036b,24.41 %,45.17977776286337,5.716689314447559,0107
1404,2015-07-08 12:47:30,867.7,6,LoRa,125,SF9,4/5,on,-121,-2.2,2,0026ca0c670369404041740410b10107,00,26ca,0c67,0369,25.2 %,45.17977776286337,5.716689314447559,0107
1403,2015-07-08 12:47:29,868.1,0,LoRa,125,SF10,4/5,on,-120,-3,2,0026cb0c670369404041740410b10107,00,26cb,0c67,0369,25.2 %,45.17977776286337,5.716689314447559,0107
1399,2015-07-08 12:47:25,868.1,0,LoRa,125,SF7,4/5,on,-120,-1.2,2,0026ca0c6d03723e4041740410b10107,00,26ca,0c6d,0372,24.41 %,45.17977776286337,5.716689314447559,0107
1397,2015-07-08 12:47:24,867.5,5,LoRa,125,SF9,4/5,on,-120,-6.8,2,0026ca0c6d036d3f4041740410b10107,00,26ca,0c6d,036d,24.8 %,45.17977776286337,5.716689314447559,0107
1396,2015-07-08 12:47:23,867.7,6,LoRa,125,SF10,4/5,on,-121,-3.2,2,0026cb0c6d03693d4041740410b10107,00,26cb,0c6d,0369,24.02 %,45.17977776286337,5.716689314447559,0107
1395,2015-07-08 12:47:22,868.1,0,LoRa,125,SF11,4/5,on,-120,0.5,2,0026cb0c6d036f404041740410b10107,00,26cb,0c6d,036f,25.2 %,45.17977776286337,5.716689314447559,0107
1392,2015-07-08 12:47:18,867.7,6,LoRa,125,SF7,4/5,on,-120,-5,2,0026cb0c6d036b3f4041750410b10107,00,26cb,0c6d,036b,24.8 %,45.179788491700705,5.716689314447559,0107
1391,2015-07-08 12:47:18,868.1,0,LoRa,125,SF8,4/5,on,-120,-3.5,2,0026cb0c6d03713e4041750410b10107,00,26cb,0c6d,0371,24.41 %,45.179788491700705,5.716689314447559,0107
1390,2015-07-08 12:47:17,868.5,2,LoRa,125,SF9,4/5,on,-122,-8.8,2,0026ca0c6d03723f4041750410b10107,00,26ca,0c6d,0372,24.8 %,45.179788491700705,5.716689314447559,0107
1389,2015-07-08 12:47:17,867.5,5,LoRa,125,SF10,4/5,on,-119,-5.2,2,0026cc0c6d03723f4041750410b10107,00,26cc,0c6d,0372,24.8 %,45.179788491700705,5.716689314447559,0107
1388,2015-07-08 12:47:16,867.9,7,LoRa,125,SF11,4/5,on,-119,3.2,2,0026cb0c67036e3e4041750410b10107,00,26cb,0c67,036e,24.41 %,45.179788491700705,5.716689314447559,0107
1385,2015-07-08 12:47:12,867.5,5,LoRa,125,SF7,4/5,on,-120,-3.2,2,0026cb0c73036c404041750410b10107,00,26cb,0c73,036c,25.2 %,45.179788491700705,5.716689314447559,0107
1384,2015-07-08 12:47:12,867.5,7,LoRa,125,SF8,4/5,on,-119,1,2,0026cb0c6d03723e4041750410b10107,00,26cb,0c6d,0372,24.41 %,45.179788491700705,5.716689314447559,0107
1383,2015-07-08 12:47:11,868.1,0,LoRa,125,SF9,4/5,on,-121,-1.2,2,0026cb0c6d03693f4041750410b10107,00,26cb,0c6d,0369,24.8 %,45.179788491700705,5.716689314447559,0107
1382,2015-07-08 12:47:10,868.5,2,LoRa,125,SF10,4/5,on,-122,-11.5,2,0026cb0c6d036b3f4041750410b10107,00,26cb,0c6d,036b,24.8 %,45.179788491700705,5.716689314447559,0107
1381,2015-07-08 12:47:10,867.5,5,LoRa,125,SF11,4/5,on,-120,-0.8,2,0026cb0c67036c3f4041750410b10107,00,26cb,0c67,036c,24.8 %,45.179788491700705,5.716689314447559,0107
1378,2015-07-08 12:47:06,867.1,3,LoRa,125,SF7,4/5,on,-115,3.5,2,0026cb0c6d03663e4041750410b10107,00,26cb,0c6d,0366,24.41 %,45.179788491700705,5.716689314447559,0107
1376,2015-07-08 12:47:05,867.7,6,LoRa,125,SF9,4/5,on,-121,-5.8,2,0026cb0c6d03703c4041750410b10107,00,26cb,0c6d,0370,23.62 %,45.179788491700705,5.716689314447559,0107
1374,2015-07-08 12:47:03,867.5,3,LoRa,125,SF11,4/5,on,-114,0.2,2,0026cb0c6d036d404041750410b10107,00,26cb,0c6d,036d,25.2 %,45.179788491700705,5.716689314447559,0107
1373,2015-07-08 12:47:02,867.3,4,LoRa,125,SF12,4/5,on,-121,0.2,2,0026cc0c730362404041750410b10107,00,26cc,0c73,0362,25.2 %,45.179788491700705,5.716689314447559,0107
1371,2015-07-08 12:47:00,868.1,0,LoRa,125,SF7,4/5,on,-122,-6.5,2,0026cc0c730367404041750410b10107,00,26cc,0c73,0367,25.2 %,45.179788491700705,5.716689314447559,0107
1368,2015-07-08 12:46:58,867.1,7,LoRa,125,SF10,4/5,on,-121,-10.5,2,0026cc0c7303633f4041750410b10107,00,26cc,0c73,0363,24.8 %,45.179788491700705,5.716689314447559,0107
1367,2015-07-08 12:46:57,868.1,0,LoRa,125,SF11,4/5,on,-118,2.8,2,0026cc0c6d03693e4041750410b10107,00,26cc,0c6d,0369,24.41 %,45.179788491700705,5.716689314447559,0107
1365,2015-07-08 12:46:54,868.3,8,LoRa,250,SF7,4/5,on,-113,2.2,2,0026cc0c7303663e4041750410b10107,00,26cc,0c73,0366,24.41 %,45.179788491700705,5.716689314447559,0107
1364,2015-07-08 12:46:53,867.9,7,LoRa,125,SF7,4/5,on,-116,2.5,2,0026cc0c7903623e4041750410b10107,00,26cc,0c79,0362,24.41 %,45.179788491700705,5.716689314447559,0107
1363,2015-07-08 12:46:53,868.1,0,LoRa,125,SF8,4/5,on,-108,-6.8,2,0026cc0c730363404041750410b10107,00,26cc,0c73,0363,25.2 %,45.179788491700705,5.716689314447559,0107
1362,2015-07-08 12:46:52,867.1,3,LoRa,125,SF9,4/5,on,-121,-0.2,2,0026cd0c73035f404041750410b10107,00,26cd,0c73,035f,25.2 %,45.179788491700705,5.716689314447559,0107
1360,2015-07-08 12:46:51,867.9,7,LoRa,125,SF11,4/5,on,-118,-2,2,0026cc0c7303583f4041750410b10107,00,26cc,0c73,0358,24.8 %,45.179788491700705,5.716689314447559,0107
1359,2015-07-08 12:46:49,868.3,1,LoRa,125,SF12,4/5,on,-124,-3.5,2,0026cb0c8003753e4041750410b10107,00,26cb,0c80,0375,24.41 %,45.179788491700705,5.716689314447559,0107
1357,2015-07-08 12:46:47,867.3,4,LoRa,125,SF7,4/5,on,-116,-0.2,2,0026cb0c79036f3f4041750410b10107,00,26cb,0c79,036f,24.8 %,45.179788491700705,5.716689314447559,0107
1356,2015-07-08 12:46:46,867.9,7,LoRa,125,SF8,4/5,on,-121,-2,2,0026ca0c79036c3e4041750410b10107,00,26ca,0c79,036c,24.41 %,45.179788491700705,5.716689314447559,0107
1354,2015-07-08 12:46:45,867.1,3,LoRa,125,SF10,4/5,on,-119,2.2,2,0026cb0c79036e3d4041750410b10107,00,26cb,0c79,036e,24.02 %,45.179788491700705,5.716689314447559,0107
1353,2015-07-08 12:46:44,867.3,4,LoRa,125,SF11,4/5,on,-117,2.8,2,0026ca0c79036c404041750410b10107,00,26ca,0c79,036c,25.2 %,45.179788491700705,5.716689314447559,0107
1352,2015-07-08 12:46:43,867.25,7,LoRa,125,SF12,4/5,on,-122,-2,2,0026cb0c80036d3d4041750410b10107,00,26cb,0c80,036d,24.02 %,45.179788491700705,5.716689314447559,0107
1350,2015-07-08 12:46:41,867.1,3,LoRa,125,SF7,4/5,on,-118,0.8,2,0026cc0c80036e404041750410b10107,00,26cc,0c80,036e,25.2 %,45.179788491700705,5.716689314447559,0107
1349,2015-07-08 12:46:40,867.5,5,LoRa,125,SF8,4/5,on,-120,-3.8,2,0026cb0c7903693e4041750410b10107,00,26cb,0c79,0369,24.41 %,45.179788491700705,5.716689314447559,0107
1348,2015-07-08 12:46:40,867.9,7,LoRa,125,SF9,4/5,on,-113,-5.5,2,0026cb0c7903713d4041750410b10107,00,26cb,0c79,0371,24.02 %,45.179788491700705,5.716689314447559,0107
1347,2015-07-08 12:46:39,868.3,1,LoRa,125,SF10,4/5,on,-119,-2.5,2,0026cc0c8003713f4041750410b10107,00,26cc,0c80,0371,24.8 %,45.179788491700705,5.716689314447559,0107
1346,2015-07-08 12:46:38,868.5,2,LoRa,125,SF11,4/5,on,-120,1,2,0026ca0c79036f3f4041750410b10107,00,26ca,0c79,036f,24.8 %,45.179788491700705,5.716689314447559,0107
1343,2015-07-08 12:46:34,868.3,1,LoRa,125,SF7,4/5,on,-120,-3.2,2,0026ca0c80036c3f4041750410b10107,00,26ca,0c80,036c,24.8 %,45.179788491700705,5.716689314447559,0107
1342,2015-07-08 12:46:34,868.5,2,LoRa,125,SF8,4/5,on,-118,-0.5,2,0026cc0c80036b3d4041750410b10107,00,26cc,0c80,036b,24.02 %,45.179788491700705,5.716689314447559,0107
1341,2015-07-08 12:46:33,867.3,4,LoRa,125,SF9,4/5,on,-121,-8.2,2,0026cb0c79036d3d4041750410b10107,00,26cb,0c79,036d,24.02 %,45.179788491700705,5.716689314447559,0107
1339,2015-07-08 12:46:32,868.3,1,LoRa,125,SF11,4/5,on,-118,-7.8,2,0026cb0c79036e3f4041750410b10107,00,26cb,0c79,036e,24.8 %,45.179788491700705,5.716689314447559,0107
1338,2015-07-08 12:46:30,867.1,3,LoRa,125,SF12,4/5,on,-122,-5.2,2,0026cd0c8003673f4041750410b10107,00,26cd,0c80,0367,24.8 %,45.179788491700705,5.716689314447559,0107
1336,2015-07-08 12:46:28,867.9,7,LoRa,125,SF7,4/5,on,-116,0,2,0026cb0c80036b3e4041750410b10107,00,26cb,0c80,036b,24.41 %,45.179788491700705,5.716689314447559,0107
1334,2015-07-08 12:46:27,868.5,2,LoRa,125,SF9,4/5,on,-126,-0.5,2,0026cb0c79036b3e4041750410b10107,00,26cb,0c79,036b,24.41 %,45.179788491700705,5.716689314447559,0107
1333,2015-07-08 12:46:26,867.3,4,LoRa,125,SF10,4/5,on,-120,-2.8,2,0026cb0c790367404041750410b10107,00,26cb,0c79,0367,25.2 %,45.179788491700705,5.716689314447559,0107
1332,2015-07-08 12:46:25,867.7,6,LoRa,125,SF11,4/5,on,-121,3,2,0026cc0c79036d3f4041750410b10107,00,26cc,0c79,036d,24.8 %,45.179788491700705,5.716689314447559,0107
1330,2015-07-08 12:46:22,868.3,8,LoRa,250,SF7,4/5,on,-118,-7,2,0026cc0c86035f3f4041750410b10107,00,26cc,0c86,035f,24.8 %,45.179788491700705,5.716689314447559,0107
1329,2015-07-08 12:46:22,867.5,5,LoRa,125,SF7,4/5,on,-114,3.2,2,0026cc0c8003673f4041750410b10107,00,26cc,0c80,0367,24.8 %,45.179788491700705,5.716689314447559,0107
1325,2015-07-08 12:46:19,867.3,4,LoRa,125,SF11,4/5,on,-120,1.5,2,0026cc0c7903643d4041750410b10107,00,26cc,0c79,0364,24.02 %,45.179788491700705,5.716689314447559,0107
1324,2015-07-08 12:46:18,867.7,6,LoRa,125,SF12,4/5,on,-120,0,2,0026cc0c860364404041750410b10107,00,26cc,0c86,0364,25.2 %,45.179788491700705,5.716689314447559,0107
1320,2015-07-08 12:46:14,867.9,7,LoRa,125,SF9,4/5,on,-122,-2.5,2,0026cb0c800368414041750410b10107,00,26cb,0c80,0368,25.59 %,45.179788491700705,5.716689314447559,0107
1319,2015-07-08 12:46:14,868.1,0,LoRa,125,SF10,4/5,on,-124,0.5,2,0026cc0c80036d404041750410b10107,00,26cc,0c80,036d,25.2 %,45.179788491700705,5.716689314447559,0107
1318,2015-07-08 12:46:13,867.1,3,LoRa,125,SF11,4/5,on,-119,-2.5,2,0026cb0c79036a3f4041750410b10107,00,26cb,0c79,036a,24.8 %,45.179788491700705,5.716689314447559,0107
1317,2015-07-08 12:46:11,867.3,4,LoRa,125,SF12,4/5,on,-124,-13.8,2,0026cc0c8003693d4041750410b10107,00,26cc,0c80,0369,24.02 %,45.179788491700705,5.716689314447559,0107
1316,2015-07-08 12:46:09,868.3,8,LoRa,250,SF7,4/5,on,-117,-4.8,2,0026cc0c8603693d4041750410b10107,00,26cc,0c86,0369,24.02 %,45.179788491700705,5.716689314447559,0107
1313,2015-07-08 12:46:08,867.3,4,LoRa,125,SF9,4/5,on,-122,-4.5,2,0026cb0c8003643e4041750410b10107,00,26cb,0c80,0364,24.41 %,45.179788491700705,5.716689314447559,0107
